gnd_id	name	province_id	district_id	dsd_id	pd_id	gnd_num	lat	lng
LK-1218025	Bopitiyathuduwa	LK-1	LK-12	LK-1218	EC-02A	165A	7.078480854460099	79.86710614084517
LK-2139310	Arattana	LK-2	LK-21	LK-2139	EC-04K	54	7.22525417391304	80.58085130434785
LK-7206025	Palliyagodella	LK-7	LK-72	LK-7206	EC-18B	122	8.171703071246815	81.15804151653954
LK-6149170	Siwallawagedara	LK-6	LK-61	LK-6149	EC-15K	1220	7.507832821428571	80.26897125000002
LK-7206195	Perakumpura	LK-7	LK-72	LK-7206	EC-18B	85	8.120127881856543	81.00017142616036
LK-7206035	Senarathpura	LK-7	LK-72	LK-7206	EC-18B	106	8.192404975000006	81.04523080000007
LK-7206120	Thalakolawewa	LK-7	LK-72	LK-7206	EC-18B	111	8.132233303167428	81.06700949773754
LK-7206180	Thissa Amuna	LK-7	LK-72	LK-7206	EC-18B	116	8.105273990825685	80.96694528440372
LK-7215175	Manikkampattiya	LK-7	LK-72	LK-7215	EC-18C	181	7.91793969230769	81.05896865384618
LK-7206060	Thissapura	LK-7	LK-72	LK-7206	EC-18B	114	8.158886839416057	80.92759848905109
LK-7206215	Veheragala	LK-7	LK-72	LK-7206	EC-18B	124	8.097357946666662	80.99319265333334
LK-7215255	Aluth Wewa East	LK-7	LK-72	LK-7215	EC-18C	159	7.882853820895518	81.01436091791045
LK-7206165	Viharagama	LK-7	LK-72	LK-7206	EC-18B	83	8.126580097222227	80.93442951388884
LK-7215190	Kaduruwela South	LK-7	LK-72	LK-7215	EC-18C	184	7.921182658730164	81.04569634126985
LK-7206030	Wadigawewa	LK-7	LK-72	LK-7206	EC-18B	120	8.245548051724139	81.09603478735627
LK-7215105	Nishshankamallapura	LK-7	LK-72	LK-7215	EC-18C	199	7.9569679886363645	80.99988539772724
LK-1333115	Kithulgoda South	LK-1	LK-13	LK-1333	EC-03H	833A	6.496145581395353	80.19010832558139
LK-2130065	Mahaiyawa	LK-2	LK-21	LK-2130	EC-04I	239	7.303382588235295	80.63820558823532
LK-1324295	Moragalla	LK-1	LK-13	LK-1324	EC-03G	760	6.449548751552796	79.98475305590064
LK-7215180	Gallella West	LK-7	LK-72	LK-7215	EC-18C	188	7.9055719701492535	81.0635047761194
LK-7206005	wedikachchiya	LK-7	LK-72	LK-7206	EC-18B	97	8.236013891566266	80.9854765873494
LK-7206130	Wijayapura	LK-7	LK-72	LK-7206	EC-18B	108	8.131690161016952	81.03631782203394
LK-7206190	Wijayarajapura	LK-7	LK-72	LK-7206	EC-18B	119	8.121052834008106	80.98135787449391
LK-1312235	Mahagama West	LK-1	LK-13	LK-1312	EC-03D	819C	6.587625361111111	80.15271366666667
LK-7215140	Galthambarawa	LK-7	LK-72	LK-7215	EC-18C	178	7.944436208955226	81.00905208955223
LK-4109015	Savatkaddu	LK-4	LK-41	LK-4109	EC-10D	J/131	9.706821066666667	80.00428006666667
LK-2130320	Mahakanda	LK-2	LK-21	LK-2130	EC-04I	268	7.227032282442749	80.61026164122141
LK-1324090	Munasinghagoda	LK-1	LK-13	LK-1324	EC-03G	741A	6.512358529411763	79.98901996078433
LK-2130120	Mahanuwara	LK-2	LK-21	LK-2130	EC-04I	257	7.295719829268297	80.63785975609753
LK-7215135	Bendiwewa	LK-7	LK-72	LK-7215	EC-18C	153	7.936000444444449	80.98743800000003
LK-1303125	Thanthirimulla East	LK-1	LK-13	LK-1303	EC-03A	681A	6.730318414893619	79.92719227659573
LK-7206225	Yudhaganawa	LK-7	LK-72	LK-7206	EC-18B	81	8.07844332075472	80.93949471069182
LK-6184265	Thumbulla	LK-6	LK-61	LK-6184	EC-15J	1013	7.298553507462686	80.1904752686567
LK-7215150	Mahasen Pedesa	LK-7	LK-72	LK-7215	EC-18C	180	7.930058022727272	81.0139825681818
LK-7215260	Aluth Wewa West	LK-7	LK-72	LK-7215	EC-18C	160	7.876213029069763	81.0082046511628
LK-1303075	Thotawatta	LK-1	LK-13	LK-1303	EC-03A	675	6.745529944444448	79.9188625972222
LK-7215270	Ambanganga	LK-7	LK-72	LK-7215	EC-18C	165	7.857027145695368	80.9845084172186
LK-6184315	Yattalgoda	LK-6	LK-61	LK-6184	EC-15J	1020	7.269261275862068	80.18627144827585
LK-7215045	Damana Gemunupura	LK-7	LK-72	LK-7215	EC-18C	191	7.973516559006212	81.06096627329188
LK-7215165	Divulana	LK-7	LK-72	LK-7215	EC-18C	192	7.929024672955975	81.06494161635217
LK-7215155	Kaduruwela West	LK-7	LK-72	LK-7215	EC-18C	183	7.914269899159666	81.02632051260508
LK-7215110	Ethumalpitiya	LK-7	LK-72	LK-7215	EC-18C	155	7.951242278048784	80.98660775121957
LK-7215170	Gallella	LK-7	LK-72	LK-7215	EC-18C	187	7.910272416666666	81.07086065740744
LK-6142045	Kiniyama West	LK-6	LK-61	LK-6142	EC-15G	1451	7.660251571428569	80.00121068253965
LK-7215235	Ganangolla	LK-7	LK-72	LK-7215	EC-18C	161	7.88115281666667	80.99673929583338
LK-7215245	Mahaweli Pedesa	LK-7	LK-72	LK-7215	EC-18C	169	7.905533565217395	81.00884356521739
LK-7215050	Kalinga Ela	LK-7	LK-72	LK-7215	EC-18C	190	7.979774488549614	81.07398696183206
LK-7215145	Kuruppu Junction	LK-7	LK-72	LK-7215	EC-18C	179	7.935058074999999	81.01412287499997
LK-7215025	Laksha Uyana	LK-7	LK-72	LK-7215	EC-18C	198	7.975092913242009	81.0013181780822
LK-7215120	kadawala Wewa	LK-7	LK-72	LK-7215	EC-18C	158	7.939159944237913	80.95395936802977
LK-7215160	Kaduruwela East	LK-7	LK-72	LK-7215	EC-18C	186	7.928552234042557	81.03662397872344
LK-6184015	Wennoruwa West	LK-6	LK-61	LK-6184	EC-15J	976	7.370750895522386	80.21686432835821
LK-7215040	Monarathenna	LK-7	LK-72	LK-7215	EC-18C	202	7.971678965517243	81.04700360919541
LK-7215185	Nelumvila	LK-7	LK-72	LK-7215	EC-18C	182	7.908458816666666	81.0544411166667
LK-7215055	Onegama	LK-7	LK-72	LK-7215	EC-18C	195	7.989405658333333	81.09093707500004
LK-7215115	Nikawewa	LK-7	LK-72	LK-7215	EC-18C	156	7.967951033112575	80.97116815562913
LK-7215240	Nishshankamalla Pedesa	LK-7	LK-72	LK-7215	EC-18C	170	7.900264895833334	81.0047663125
LK-6109145	Atharagalla	LK-6	LK-61	LK-6109	EC-15A	132	7.919568779220783	80.28996861038958
LK-7215090	Palugasdamana 01 Ela	LK-7	LK-72	LK-7215	EC-18C	173	7.94250664754098	81.03111320491806
LK-7215085	Palugasdamana 02 Ela	LK-7	LK-72	LK-7215	EC-18C	174	7.943245048780496	81.0409505304878
LK-1324350	Nakandalagoda	LK-1	LK-13	LK-1324	EC-03G	770A	6.4458076865671625	80.0244823134328
LK-7215080	Palugasdamana 03 Ela	LK-7	LK-72	LK-7215	EC-18C	175	7.9465691755725185	81.052051519084
LK-7215095	Palugasdamana South	LK-7	LK-72	LK-7215	EC-18C	177	7.936359973333336	81.02924370000004
LK-1324125	Munhena	LK-1	LK-13	LK-1324	EC-03G	745	6.499351267326731	80.00633672277232
LK-6109085	Galapitadigana	LK-6	LK-61	LK-6109	EC-15A	117	7.961311303030303	80.33575056060607
LK-7215265	Parakrama Samudraya	LK-7	LK-72	LK-7215	EC-18C	164	7.8630414312977175	80.96807924427472
LK-6109115	Ihala Embogama	LK-6	LK-61	LK-6109	EC-15A	124	7.921284273684213	80.36638357894738
LK-7215065	Pudur	LK-7	LK-72	LK-7215	EC-18C	193	7.943131073684213	81.08997024210528
LK-7215205	Pulathisi Pedesa	LK-7	LK-72	LK-7215	EC-18C	163	7.913563119047617	81.00792654761906
LK-7215125	Samudragama	LK-7	LK-72	LK-7215	EC-18C	154	7.936113431192658	80.97168540366972
LK-6112060	Ambanpola South	LK-6	LK-61	LK-6112	EC-15C	190	7.916034455882351	80.23978135294116
LK-7215030	Sevagama	LK-7	LK-72	LK-7215	EC-18C	200	7.964842436170212	81.02551302127661
LK-7215005	Shanthi Pura	LK-7	LK-72	LK-7215	EC-18C	206	8.001585233766233	80.99888490909092
LK-7215130	Sirisangabo Pedesa	LK-7	LK-72	LK-7215	EC-18C	155A	7.9495976742424235	80.97739384848491
LK-6154165	Gettuwana	LK-6	LK-61	LK-6154	EC-15L	833	7.487468587301585	80.37188596825398
LK-7210150	Aluthwewa	LK-7	LK-72	LK-7210	EC-18C	287	7.888709367088609	81.18398386075943
LK-7215010	Sinha Pura	LK-7	LK-72	LK-7215	EC-18C	204	7.999241154589366	81.01674040096621
LK-6149015	Pahala Imiyangoda	LK-6	LK-61	LK-6149	EC-15K	1238	7.589086662650601	80.24790426506026
LK-6184060	Kiriwanapola	LK-6	LK-61	LK-6184	EC-15J	983	7.348113403225808	80.22059550000003
LK-1303245	Uyankele	LK-1	LK-13	LK-1303	EC-03A	686A	6.702568944444445	79.90851100000002
LK-7215060	Sinharajapura	LK-7	LK-72	LK-7215	EC-18C	194	7.967337419847326	81.09362837404575
LK-7215215	Thopawewa	LK-7	LK-72	LK-7215	EC-18C	171	7.916058170212761	80.99552007446806
LK-1303325	Wadduwa East	LK-1	LK-13	LK-1303	EC-03A	698	6.669098558441557	79.93241412987017
LK-1303345	Wadduwa South	LK-1	LK-13	LK-1303	EC-03A	699A	6.662444113636361	79.92813922727274
LK-7215020	Unagalavehera South	LK-7	LK-72	LK-7215	EC-18C	205	7.984819889952145	80.98599733492829
LK-7215200	Weera Pedesa	LK-7	LK-72	LK-7215	EC-18C	162	7.903396494047622	81.01822486904766
LK-7215015	wijayabahu Pura	LK-7	LK-72	LK-7215	EC-18C	203	7.989208579335792	81.00994229151286
LK-7215075	Wijayaraja Pura	LK-7	LK-72	LK-7215	EC-18C	196	7.944928765306118	81.06972922448978
LK-6139025	Waduressa	LK-6	LK-61	LK-6139	EC-15B	1305	7.7105255294117665	80.13136144117645
LK-1324275	Padagoda	LK-1	LK-13	LK-1324	EC-03G	768	6.460973089285714	80.00904780357142
LK-7210105	Bo-Atta	LK-7	LK-72	LK-7210	EC-18C	275	7.923479500000003	81.22261692990651
LK-6148040	Palavitiya	LK-6	LK-61	LK-6148	EC-15F	1369	7.595539032786883	80.18503618032788
LK-6184085	Pangolla	LK-6	LK-61	LK-6184	EC-15J	993	7.342966891304346	80.2054242173913
LK-7210135	Borawewa	LK-7	LK-72	LK-7210	EC-18C	273	7.911831066037729	81.21370459905663
LK-6106090	Jayalanda	LK-6	LK-61	LK-6106	EC-15A	79	8.058078942857142	80.29441625714281
LK-6163315	Pallekanda	LK-6	LK-61	LK-6163	EC-15N	568	7.495351258064517	80.55646783870966
LK-7210130	Ginidamana	LK-7	LK-72	LK-7210	EC-18C	260	7.893497380165291	81.17831567768596
LK-6112025	Amunugama	LK-6	LK-61	LK-6112	EC-15C	185	7.926000027397262	80.25022823287675
LK-7210125	Karapola	LK-7	LK-72	LK-7210	EC-18C	263	7.953230696078433	81.14881970588235
LK-1324050	Palayangoda	LK-1	LK-13	LK-1324	EC-03G	738	6.529771702127658	79.9935924787234
LK-7210010	Kandakaduwa	LK-7	LK-72	LK-7210	EC-18C	283	8.101410473317861	81.20143263109055
LK-7210020	Katuwanvila East	LK-7	LK-72	LK-7210	EC-18C	268	8.015908158940396	81.18128300000001
LK-7210015	Katuwanvila West	LK-7	LK-72	LK-7210	EC-18C	267	8.01835612149533	81.16283788785047
LK-7210025	Kudapokuna	LK-7	LK-72	LK-7210	EC-18C	284	8.039663052631578	81.18744933333332
LK-6184260	Nawathalwatta	LK-6	LK-61	LK-6184	EC-15J	1023	7.2927297384615395	80.1820566769231
LK-1324195	Pannila	LK-1	LK-13	LK-1324	EC-03G	752A	6.479520829457365	80.00085556589146
LK-2130140	Malwatta	LK-2	LK-21	LK-2130	EC-04I	254	7.279009209459456	80.64312512837839
LK-1312225	Mahagama East	LK-1	LK-13	LK-1312	EC-03D	819B	6.606407208333337	80.16338282291666
LK-7210035	Mahindagama	LK-7	LK-72	LK-7210	EC-18C	282	8.012852656330749	81.28807617312675
LK-7210050	Malvila	LK-7	LK-72	LK-7210	EC-18C	270	7.989064203488359	81.20307153488376
LK-7210040	Mangulpokuna	LK-7	LK-72	LK-7210	EC-18C	279	7.977067655172411	81.27216943103456
LK-6184200	Alawwa North	LK-6	LK-61	LK-6184	EC-15J	1000	7.309792215053765	80.23378772043006
LK-2130070	Mapanawathura	LK-2	LK-21	LK-2130	EC-04I	237	7.310249642857149	80.63084247142862
LK-7210110	Menikwela	LK-7	LK-72	LK-7210	EC-18C	274	7.9169044198473255	81.19645938167945
LK-7210090	Monarathenna	LK-7	LK-72	LK-7210	EC-18C	280	7.946971925	81.24062893750002
LK-7210145	Rideepokuna	LK-7	LK-72	LK-7210	EC-18C	258	7.881323209523812	81.20527689523811
LK-7210030	Muthuwella	LK-7	LK-72	LK-7210	EC-18C	285	8.005982900000001	81.2059947
LK-7210140	Nelumwewa	LK-7	LK-72	LK-7210	EC-18C	259	7.886553905982899	81.21407826068376
LK-7210045	Ruhunuketha	LK-7	LK-72	LK-7210	EC-18C	276	7.940819137724555	81.22715676646706
LK-6106255	Peddogama	LK-6	LK-61	LK-6106	EC-15A	41	7.976610352941174	80.1476705588235
LK-7210115	Sevanapitiya	LK-7	LK-72	LK-7210	EC-18C	261	7.923343921348318	81.15856728089885
LK-7210085	Susirigama	LK-7	LK-72	LK-7210	EC-18C	277	7.936220573529412	81.20264835294117
LK-7210080	Sandunpitiya	LK-7	LK-72	LK-7210	EC-18C	272	7.974950768421051	81.19314323157897
LK-6106025	Thissapura	LK-6	LK-61	LK-6106	EC-15A	93	8.091584837837837	80.2971498243243
LK-7210055	Senapura	LK-7	LK-72	LK-7210	EC-18C	266	7.996071581395349	81.16261793798446
LK-7210095	Welikanda	LK-7	LK-72	LK-7210	EC-18C	278	7.954393674603177	81.25207963492062
LK-6184320	Bowala	LK-6	LK-61	LK-6184	EC-15J	1021	7.278660175438596	80.19536449122809
LK-6184150	Boyawalana	LK-6	LK-61	LK-6184	EC-15J	1029	7.340950073170732	80.17932415447154
LK-6184325	Bujjomuwa	LK-6	LK-61	LK-6184	EC-15J	1018	7.274018257575759	80.20240277272728
LK-6184025	Damunupola	LK-6	LK-61	LK-6184	EC-15J	968	7.374124779661017	80.2286397966102
LK-6184095	Divulgahakotuwa	LK-6	LK-61	LK-6184	EC-15J	978	7.349943763636364	80.23711078181819
LK-6184115	Galatharaya	LK-6	LK-61	LK-6184	EC-15J	999	7.328256648148151	80.24411911111116
LK-6184245	Galdeniya	LK-6	LK-61	LK-6184	EC-15J	1027	7.311782435483872	80.15592152419359
LK-2130250	Meddegama	LK-2	LK-21	LK-2130	EC-04H	272	7.27200206521739	80.65767073913045
LK-6184075	Galgamuwa North	LK-6	LK-61	LK-6184	EC-15J	990	7.363470140845072	80.19778916901406
LK-6184280	Galpottepola	LK-6	LK-61	LK-6184	EC-15J	1005	7.305051140350878	80.22645761403508
LK-6184140	Henduwawa	LK-6	LK-61	LK-6184	EC-15J	994	7.3366352184873955	80.1971701764706
LK-6184155	Henduwawa Colony	LK-6	LK-61	LK-6184	EC-15J	995	7.331347884615388	80.19553378846155
LK-6184120	Hinnarapola	LK-6	LK-61	LK-6184	EC-15J	979	7.339785746268656	80.2368680597015
LK-6163535	Kanadeniyawala	LK-6	LK-61	LK-6163	EC-15N	580	7.43873201612903	80.54022274193551
LK-6184210	Humbuluwa East	LK-6	LK-61	LK-6184	EC-15J	1006	7.3117738181818135	80.20881685858585
LK-6142145	Aluthgama	LK-6	LK-61	LK-6142	EC-15G	1479	7.586694901960782	79.91064850980392
LK-6184215	Humbuluwa West	LK-6	LK-61	LK-6184	EC-15J	1007	7.309175666666666	80.2051084791667
LK-6184160	Ihala Kalalpitiya	LK-6	LK-61	LK-6184	EC-15J	1008	7.324530488095239	80.21149151190475
LK-6184180	Ihala Walakumbura	LK-6	LK-61	LK-6184	EC-15J	996	7.316738052631581	80.26048881578949
LK-6184055	Ihala Wettewa	LK-6	LK-61	LK-6184	EC-15J	977	7.3531092549019625	80.2264498235294
LK-6184250	Kanameewala	LK-6	LK-61	LK-6184	EC-15J	1026	7.305066231578948	80.16286129473689
LK-6184090	Kandegedara North	LK-6	LK-61	LK-6184	EC-15J	985	7.3477517500000005	80.21072938636364
LK-6184065	Kandegedara South	LK-6	LK-61	LK-6184	EC-15J	986	7.353356906666666	80.21417880000003
LK-6184205	Kebellavita	LK-6	LK-61	LK-6184	EC-15J	1004	7.3137389642857125	80.22467035714287
LK-6184070	Welikare	LK-6	LK-61	LK-6184	EC-15J	992	7.355089441860466	80.20343141860465
LK-6184145	Kendagolla	LK-6	LK-61	LK-6184	EC-15J	1030	7.33947505882353	80.18328707843136
LK-6184330	Kendahena	LK-6	LK-61	LK-6184	EC-15J	1019	7.265610653846154	80.19817200000001
LK-6184225	Keppitiwalana	LK-6	LK-61	LK-6184	EC-15J	1009	7.324154911764711	80.18777714705878
LK-6184255	Wedeniya	LK-6	LK-61	LK-6184	EC-15J	1025	7.296208464285715	80.16526988095235
LK-6184175	Koholana	LK-6	LK-61	LK-6184	EC-15J	998	7.309881055555558	80.24953607407409
LK-6184230	Madawala	LK-6	LK-61	LK-6184	EC-15J	1010	7.316125700000002	80.18754985999999
LK-6184130	Maharachchimulla	LK-6	LK-61	LK-6184	EC-15J	988	7.337771272727271	80.21557960000001
LK-6184170	Maldeniya	LK-6	LK-61	LK-6184	EC-15J	981	7.323188257142858	80.23840811428568
LK-6184165	Medagampola	LK-6	LK-61	LK-6184	EC-15J	980	7.327445576923078	80.23388211538465
LK-6184285	Miriheliya	LK-6	LK-61	LK-6184	EC-15J	1002	7.2888405098039195	80.22311292156867
LK-6184240	Nebadawathura	LK-6	LK-61	LK-6184	EC-15J	1028	7.326064800000001	80.1721902571428
LK-6184125	Nugawela	LK-6	LK-61	LK-6184	EC-15J	982	7.32877898717949	80.22528776923075
LK-6184235	Othara Kiruwampola	LK-6	LK-61	LK-6184	EC-15J	1011	7.309804380952381	80.1749705079365
LK-6184135	Pahala Kalalpitiya	LK-6	LK-61	LK-6184	EC-15J	987	7.330391192307696	80.20676934615382
LK-6184190	Pahala Walakumbura	LK-6	LK-61	LK-6184	EC-15J	997	7.321009472222225	80.26715108333333
LK-6184310	Pallekekulawala	LK-6	LK-61	LK-6184	EC-15J	1024	7.284042099999998	80.17280310000001
LK-6184290	Pallemorugama	LK-6	LK-61	LK-6184	EC-15J	1017	7.284627717948718	80.21368658974356
LK-6184030	Pannala	LK-6	LK-61	LK-6184	EC-15J	969	7.37697717857143	80.23709148214284
LK-6184275	Paramaulla	LK-6	LK-61	LK-6184	EC-15J	1003	7.29575765079365	80.21918684126982
LK-6184110	Poramadala	LK-6	LK-61	LK-6184	EC-15J	972	7.333071086956523	80.2567630217391
LK-6184300	Udagankanda	LK-6	LK-61	LK-6184	EC-15J	1015	7.290139372881359	80.19607181355936
LK-6184295	Udakekulawala	LK-6	LK-61	LK-6184	EC-15J	1016	7.284923117647058	80.20500937254903
LK-6184005	Vilgamuwa	LK-6	LK-61	LK-6184	EC-15J	989	7.371803486842109	80.2061792105263
LK-6184010	Vilgamuwa Watta	LK-6	LK-61	LK-6184	EC-15J	984	7.377953444444444	80.2134417777778
LK-6184040	Wadawa	LK-6	LK-61	LK-6184	EC-15J	965	7.382948621052633	80.26133117894733
LK-6184100	Waduwawa	LK-6	LK-61	LK-6184	EC-15J	971	7.34661017857143	80.25232417857146
LK-6184305	Wewala	LK-6	LK-61	LK-6184	EC-15J	1022	7.283197071428574	80.18764838095238
LK-6184185	Yatigaloluwa	LK-6	LK-61	LK-6184	EC-15J	974	7.325101000000002	80.27178539999998
LK-6112020	Abakolawewa North	LK-6	LK-61	LK-6112	EC-15C	186	7.925274287500002	80.26672025
LK-6112070	Abakolawewa South	LK-6	LK-61	LK-6112	EC-15C	187	7.906684797468357	80.27409348101264
LK-6112030	Ambanpola North	LK-6	LK-61	LK-6112	EC-15C	189	7.925241881578951	80.23179102631576
LK-6112105	Bakmeewewa	LK-6	LK-61	LK-6112	EC-15C	175	7.891689522727275	80.18020486363638
LK-6112015	Belungala	LK-6	LK-61	LK-6112	EC-15C	184	7.946708967391304	80.25526422826087
LK-6112100	Borawewa	LK-6	LK-61	LK-6112	EC-15C	174	7.890462459459461	80.19201343243242
LK-6112010	Kasikote East	LK-6	LK-61	LK-6112	EC-15C	182	7.95723570103093	80.2439452886598
LK-2130155	Nagasthenna	LK-2	LK-21	LK-2130	EC-04I	262	7.281513518181826	80.63178006363636
LK-6112085	Dethawa	LK-6	LK-61	LK-6112	EC-15C	192	7.888293430656933	80.24968301459852
LK-6112055	Ellabadagama	LK-6	LK-61	LK-6112	EC-15C	179	7.919074292134829	80.21798162921347
LK-6112050	Uda Divulwewa	LK-6	LK-61	LK-6112	EC-15C	178	7.916063457831324	80.19450309638555
LK-6112005	Kasikote West	LK-6	LK-61	LK-6112	EC-15C	183	7.95631597169811	80.22869922641507
LK-6112120	Kettapahuwa	LK-6	LK-61	LK-6112	EC-15C	163	7.875252083333334	80.23891041666671
LK-2130030	Nittawela	LK-2	LK-21	LK-2130	EC-04H	225	7.317867536585366	80.63533008536585
LK-6112065	Kirimetiyawa	LK-6	LK-61	LK-6112	EC-15C	188	7.909574718309859	80.25745381690142
LK-6163015	Udakandawala	LK-6	LK-61	LK-6163	EC-15N	527	7.62632861111111	80.53755686111113
LK-6169035	Nettipolagedara	LK-6	LK-61	LK-6169	EC-15I	1116	7.505493642857144	80.18431585714286
LK-6112040	Maha Divulwewa	LK-6	LK-61	LK-6112	EC-15C	177	7.926868300813006	80.17654356097562
LK-6112080	Mediyawa	LK-6	LK-61	LK-6112	EC-15C	154	7.886405015624999	80.28193899218745
LK-6106080	Lassanagama	LK-6	LK-61	LK-6106	EC-15A	81	8.05332098	80.31176922000002
LK-6112135	Nekathi Kumbukwewa	LK-6	LK-61	LK-6112	EC-15C	172	7.867854757142858	80.22202962857142
LK-6112035	Nelumpathwewa	LK-6	LK-61	LK-6112	EC-15C	181	7.941963619047618	80.20941599999998
LK-6112115	Palapathwala	LK-6	LK-61	LK-6112	EC-15C	173	7.882351499999999	80.21055138461536
LK-6112045	Ranoruwa	LK-6	LK-61	LK-6112	EC-15C	176	7.918366625000001	80.16847512500001
LK-6112130	Udagama	LK-6	LK-61	LK-6112	EC-15C	162	7.856497862068969	80.23053901149427
LK-6112090	Udangawa	LK-6	LK-61	LK-6112	EC-15C	191	7.903594705128206	80.24274853846153
LK-6112140	Waduressa	LK-6	LK-61	LK-6112	EC-15C	170	7.853998729729732	80.20926802702702
LK-6112110	Walaliya	LK-6	LK-61	LK-6112	EC-15C	171	7.870122012499996	80.19627519999999
LK-6112095	Waragammana	LK-6	LK-61	LK-6112	EC-15C	180	7.901231862068964	80.22222338793102
LK-2130305	Ogastawatta	LK-2	LK-21	LK-2130	EC-04I	246	7.26059745283019	80.61184230188681
LK-6149045	Bamunakotuwa	LK-6	LK-61	LK-6149	EC-15K	1233	7.573636564516132	80.23887825806456
LK-6149115	Bogoda	LK-6	LK-61	LK-6149	EC-15K	1207	7.552275254901959	80.27802872549019
LK-6149140	Dampitiya	LK-6	LK-61	LK-6149	EC-15K	1219	7.516195469387756	80.25685506122453
LK-6149160	Demataluwa	LK-6	LK-61	LK-6149	EC-15K	1206	7.515114420560748	80.29876276635513
LK-6149180	Divulgaspitiya	LK-6	LK-61	LK-6149	EC-15K	1204	7.49807864179105	80.29345611940295
LK-6149005	Erihabe	LK-6	LK-61	LK-6149	EC-15K	1234	7.581343569444444	80.22072270833333
LK-6149145	Ethanawatta	LK-6	LK-61	LK-6149	EC-15K	1210	7.521842333333332	80.26722907692306
LK-6149135	Henegedara	LK-6	LK-61	LK-6149	EC-15K	1225	7.527965009345794	80.23765651401871
LK-6149175	Homathagama	LK-6	LK-61	LK-6149	EC-15K	1221	7.498623487500002	80.27172616250002
LK-6149040	Kadiharaya	LK-6	LK-61	LK-6149	EC-15K	1216	7.563678725806452	80.25337070967745
LK-6149165	Kanotuwa	LK-6	LK-61	LK-6149	EC-15K	1205	7.508372310344828	80.28060036206892
LK-2130185	Pahala Eriyagama	LK-2	LK-21	LK-2130	EC-04I	282	7.262475092307695	80.59027461538462
LK-6149035	Nathagane	LK-6	LK-61	LK-6149	EC-15K	1214	7.559568204545454	80.27088904545455
LK-6149105	Kedapath Vehera	LK-6	LK-61	LK-6149	EC-15K	1218	7.551517931034482	80.25736253448278
LK-6149030	Kelimune	LK-6	LK-61	LK-6149	EC-15K	1213	7.56885925609756	80.29372523170733
LK-6149130	Mirihampitiya	LK-6	LK-61	LK-6149	EC-15K	1211	7.530192966666667	80.25993960000002
LK-6149050	Moonamale Palatha	LK-6	LK-61	LK-6149	EC-15K	1232	7.558850392857141	80.24257596428572
LK-6149125	Nawagatta	LK-6	LK-61	LK-6149	EC-15K	1209	7.541072087719299	80.28045185964912
LK-6149080	Nelunkanuwa	LK-6	LK-61	LK-6149	EC-15K	1223	7.545510142857142	80.20260201785716
LK-6149070	Pahala Kolamunna	LK-6	LK-61	LK-6149	EC-15K	1229	7.561897209302325	80.18857606976746
LK-6149110	Rukattane	LK-6	LK-61	LK-6149	EC-15K	1208	7.546836876712332	80.26804534246573
LK-6149010	Panawa	LK-6	LK-61	LK-6149	EC-15K	1236	7.589501484375	80.23618546874998
LK-6149155	Pallawa Dampitiya	LK-6	LK-61	LK-6149	EC-15K	1203	7.534619372881356	80.29938088135594
LK-6149095	Panadare	LK-6	LK-61	LK-6149	EC-15K	1224	7.53996074257426	80.2268170693069
LK-6149090	Panagamuwa	LK-6	LK-61	LK-6149	EC-15K	1222	7.528796536585367	80.21419879268292
LK-6133050	Aluthgama	LK-6	LK-61	LK-6133	EC-15D	453	7.677716675324678	80.35530329870126
LK-6149075	Wathukana	LK-6	LK-61	LK-6149	EC-15K	1226	7.544945141025644	80.18621120512822
LK-6149065	Panakaduwa	LK-6	LK-61	LK-6149	EC-15K	1228	7.569594020833333	80.19868525000001
LK-6149055	Thalgahagama	LK-6	LK-61	LK-6149	EC-15K	1231	7.559629277227722	80.21477477227718
LK-6149100	Walaliya	LK-6	LK-61	LK-6149	EC-15K	1217	7.552071773584904	80.23959090566039
LK-6149020	Walpola	LK-6	LK-61	LK-6149	EC-15K	1215	7.577482095238095	80.26397552380956
LK-6149150	Wedanda	LK-6	LK-61	LK-6149	EC-15K	1201	7.5240525802469165	80.27962846913576
LK-6142160	Bakmeeruppa	LK-6	LK-61	LK-6142	EC-15G	1469	7.563829764705882	79.91408826470591
LK-6142025	Bandarigalgoda	LK-6	LK-61	LK-6142	EC-15G	1444	7.669462873417723	80.02029002531644
LK-6142135	Bingiriya	LK-6	LK-61	LK-6142	EC-15G	1459	7.605569642201832	79.92071059633027
LK-6142115	Bowatta	LK-6	LK-61	LK-6142	EC-15G	1463	7.591239596774192	79.95988448387097
LK-6142080	Brahmanayagama	LK-6	LK-61	LK-6142	EC-15G	1457	7.615055340206185	79.95529460824743
LK-6142010	Getulawa	LK-6	LK-61	LK-6142	EC-15G	1456	7.668212868421051	79.9697295263158
LK-6142210	Hamannapahuwa	LK-6	LK-61	LK-6142	EC-15G	1430	7.566093862745096	80.02433033333331
LK-6142250	Heenpannawa	LK-6	LK-61	LK-6142	EC-15G	1481	7.562181769230772	79.9763443333333
LK-6142085	Hendiyapola	LK-6	LK-61	LK-6142	EC-15G	1440	7.609761859375001	79.96919909375002
LK-6142165	Hiruwalpola	LK-6	LK-61	LK-6142	EC-15G	1475	7.5570929882352935	79.92417468235291
LK-6142175	Horagasagara	LK-6	LK-61	LK-6142	EC-15G	1473	7.556677653465346	79.9468255940594
