ds	country	polygon_source	polygon_id	polygon_name	all_day_bing_tiles_visited_relative_change	all_day_ratio_single_tile_users	baseline_name	baseline_type
2020-09-11	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.05695	0.15749	full_february	DAY_OF_WEEK
2020-09-12	LKA	GADM	LKA.6.8_1	Galle Four Gravets	0.01097	0.15412	full_february	DAY_OF_WEEK
2020-09-13	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.10634	0.19683	full_february	DAY_OF_WEEK
2020-09-14	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.02077	0.16598	full_february	DAY_OF_WEEK
2020-09-15	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.01784	0.16324	full_february	DAY_OF_WEEK
2020-09-16	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.00438	0.17027	full_february	DAY_OF_WEEK
2020-09-17	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.06531	0.16362	full_february	DAY_OF_WEEK
2020-09-18	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.06906	0.16314	full_february	DAY_OF_WEEK
2020-09-19	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.02463	0.15669	full_february	DAY_OF_WEEK
2020-09-20	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.10983	0.19873	full_february	DAY_OF_WEEK
2020-09-21	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.05909	0.14523	full_february	DAY_OF_WEEK
2020-09-22	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.05218	0.16161	full_february	DAY_OF_WEEK
2020-09-23	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.0294	0.16142	full_february	DAY_OF_WEEK
2020-09-24	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.11954	0.17416	full_february	DAY_OF_WEEK
2020-09-25	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.06106	0.15264	full_february	DAY_OF_WEEK
2020-09-26	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.0154	0.14705	full_february	DAY_OF_WEEK
2020-09-27	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.05388	0.16845	full_february	DAY_OF_WEEK
2020-09-28	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.04164	0.14943	full_february	DAY_OF_WEEK
2020-09-29	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.05004	0.15744	full_february	DAY_OF_WEEK
2020-09-30	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.03936	0.15756	full_february	DAY_OF_WEEK
2020-10-01	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.1721	0.18728	full_february	DAY_OF_WEEK
2020-10-02	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.01436	0.14301	full_february	DAY_OF_WEEK
2020-10-03	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.05878	0.16234	full_february	DAY_OF_WEEK
2020-10-04	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.10144	0.1753	full_february	DAY_OF_WEEK
2020-10-05	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.09229	0.15581	full_february	DAY_OF_WEEK
2020-10-06	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.09509	0.17493	full_february	DAY_OF_WEEK
2020-10-07	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.13411	0.18069	full_february	DAY_OF_WEEK
2020-10-08	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.16665	0.19228	full_february	DAY_OF_WEEK
2020-10-09	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.21033	0.20869	full_february	DAY_OF_WEEK
2020-10-10	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.26606	0.21879	full_february	DAY_OF_WEEK
2020-10-11	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.31702	0.26967	full_february	DAY_OF_WEEK
2020-10-12	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.21893	0.20408	full_february	DAY_OF_WEEK
2020-10-13	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.16712	0.21679	full_february	DAY_OF_WEEK
2020-10-14	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.2035	0.19668	full_february	DAY_OF_WEEK
2020-10-15	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.24452	0.21239	full_february	DAY_OF_WEEK
2020-10-16	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.18314	0.21422	full_february	DAY_OF_WEEK
2020-10-17	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.26911	0.23093	full_february	DAY_OF_WEEK
2020-10-18	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.30024	0.26188	full_february	DAY_OF_WEEK
2020-10-19	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.23579	0.19108	full_february	DAY_OF_WEEK
2020-10-20	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.16466	0.19118	full_february	DAY_OF_WEEK
2020-10-21	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.19472	0.20309	full_february	DAY_OF_WEEK
2020-10-22	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.20588	0.19924	full_february	DAY_OF_WEEK
2020-10-23	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.20152	0.19301	full_february	DAY_OF_WEEK
2020-10-24	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.26549	0.23276	full_february	DAY_OF_WEEK
2020-10-25	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.38295	0.25942	full_february	DAY_OF_WEEK
2020-10-26	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.28643	0.22026	full_february	DAY_OF_WEEK
2020-10-27	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.2463	0.22096	full_february	DAY_OF_WEEK
2020-10-28	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.24985	0.23712	full_february	DAY_OF_WEEK
2020-10-29	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.27626	0.23	full_february	DAY_OF_WEEK
2020-10-30	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.45618	0.31177	full_february	DAY_OF_WEEK
2020-10-31	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.37436	0.25329	full_february	DAY_OF_WEEK
2020-11-01	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.45585	0.31254	full_february	DAY_OF_WEEK
2020-11-02	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.39616	0.24157	full_february	DAY_OF_WEEK
2020-11-03	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.30916	0.25623	full_february	DAY_OF_WEEK
2020-11-04	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.32156	0.25298	full_february	DAY_OF_WEEK
2020-11-05	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.33867	0.23067	full_february	DAY_OF_WEEK
2020-11-06	LKA	GADM	LKA.6.8_1	Galle Four Gravets	-0.33118	0.25465	full_february	DAY_OF_WEEK
2020-03-01	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.12439	0.15631	full_february	DAY_OF_WEEK
2020-03-02	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.03806	0.13567	full_february	DAY_OF_WEEK
2020-03-03	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.06315	0.13733	full_february	DAY_OF_WEEK
2020-03-04	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.06348	0.14885	full_february	DAY_OF_WEEK
2020-03-05	LKA	GADM	LKA.6.9_1	Habaraduwa	0.06062	0.13627	full_february	DAY_OF_WEEK
2020-03-06	LKA	GADM	LKA.6.9_1	Habaraduwa	0.04807	0.14854	full_february	DAY_OF_WEEK
2020-03-07	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.03607	0.13228	full_february	DAY_OF_WEEK
2020-03-08	LKA	GADM	LKA.6.9_1	Habaraduwa	0.00416	0.1374	full_february	DAY_OF_WEEK
2020-03-09	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.14175	0.16445	full_february	DAY_OF_WEEK
2020-03-10	LKA	GADM	LKA.6.9_1	Habaraduwa	0.16606	0.14769	full_february	DAY_OF_WEEK
2020-03-11	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.07002	0.15641	full_february	DAY_OF_WEEK
2020-03-12	LKA	GADM	LKA.6.9_1	Habaraduwa	0.03397	0.13644	full_february	DAY_OF_WEEK
2020-03-13	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.06014	0.14255	full_february	DAY_OF_WEEK
2020-03-14	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.12679	0.16096	full_february	DAY_OF_WEEK
2020-03-15	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.20359	0.17982	full_february	DAY_OF_WEEK
2020-03-16	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.33631	0.23681	full_february	DAY_OF_WEEK
2020-03-17	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.0954	0.21425	full_february	DAY_OF_WEEK
2020-03-18	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.3279	0.24325	full_february	DAY_OF_WEEK
2020-03-19	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.3399	0.25967	full_february	DAY_OF_WEEK
2020-03-20	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.34232	0.2435	full_february	DAY_OF_WEEK
2020-03-21	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.7481	0.57357	full_february	DAY_OF_WEEK
2020-03-22	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.76088	0.58308	full_february	DAY_OF_WEEK
2020-03-23	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.51191	0.29906	full_february	DAY_OF_WEEK
2020-03-24	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.755	0.56972	full_february	DAY_OF_WEEK
2020-03-25	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.7904	0.58206	full_february	DAY_OF_WEEK
2020-03-26	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.40116	0.24769	full_february	DAY_OF_WEEK
2020-03-27	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.77445	0.5335	full_february	DAY_OF_WEEK
2020-03-28	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.77988	0.57097	full_february	DAY_OF_WEEK
2020-03-29	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.78829	0.58658	full_february	DAY_OF_WEEK
2020-03-30	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.44322	0.25168	full_february	DAY_OF_WEEK
2020-03-31	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.77217	0.57925	full_february	DAY_OF_WEEK
2020-04-01	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.52445	0.28762	full_february	DAY_OF_WEEK
2020-04-02	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.77363	0.6031	full_february	DAY_OF_WEEK
2020-04-03	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.79919	0.60647	full_february	DAY_OF_WEEK
2020-04-04	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.81198	0.60681	full_february	DAY_OF_WEEK
2020-04-05	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.79872	0.60909	full_february	DAY_OF_WEEK
2020-04-06	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.33463	0.22742	full_february	DAY_OF_WEEK
2020-04-07	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.7572	0.56727	full_february	DAY_OF_WEEK
2020-04-08	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.76737	0.56194	full_february	DAY_OF_WEEK
2020-04-09	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.25486	0.23199	full_february	DAY_OF_WEEK
2020-04-10	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.81152	0.57357	full_february	DAY_OF_WEEK
2020-04-11	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.7961	0.59027	full_february	DAY_OF_WEEK
2020-04-12	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.78111	0.60312	full_february	DAY_OF_WEEK
2020-04-13	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.80763	0.61587	full_february	DAY_OF_WEEK
2020-04-14	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.79452	0.58962	full_february	DAY_OF_WEEK
2020-04-15	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.78723	0.57845	full_february	DAY_OF_WEEK
2020-04-16	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.23224	0.21803	full_february	DAY_OF_WEEK
2020-04-17	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.75317	0.55253	full_february	DAY_OF_WEEK
2020-04-18	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.77941	0.55677	full_february	DAY_OF_WEEK
2020-04-19	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.77158	0.58606	full_february	DAY_OF_WEEK
2020-04-20	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.3685	0.22884	full_february	DAY_OF_WEEK
2020-04-21	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.35792	0.25843	full_february	DAY_OF_WEEK
2020-04-22	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.4341	0.25376	full_february	DAY_OF_WEEK
2020-04-23	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.41283	0.28652	full_february	DAY_OF_WEEK
2020-04-24	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.36146	0.25868	full_february	DAY_OF_WEEK
2020-04-25	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.76249	0.57728	full_february	DAY_OF_WEEK
2020-04-26	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.80294	0.60366	full_february	DAY_OF_WEEK
2020-04-27	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.75497	0.55063	full_february	DAY_OF_WEEK
2020-04-28	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.36223	0.24503	full_february	DAY_OF_WEEK
2020-04-29	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.45869	0.29092	full_february	DAY_OF_WEEK
2020-04-30	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.29548	0.23884	full_february	DAY_OF_WEEK
2020-05-01	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.75118	0.50833	full_february	DAY_OF_WEEK
2020-05-02	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.7538	0.50523	full_february	DAY_OF_WEEK
2020-05-03	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.74524	0.54179	full_february	DAY_OF_WEEK
2020-05-04	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.35011	0.25173	full_february	DAY_OF_WEEK
2020-05-05	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.35434	0.27498	full_february	DAY_OF_WEEK
2020-05-06	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.35163	0.27155	full_february	DAY_OF_WEEK
2020-05-07	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.73413	0.48728	full_february	DAY_OF_WEEK
2020-05-08	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.75567	0.5253	full_february	DAY_OF_WEEK
2020-05-09	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.74297	0.51179	full_february	DAY_OF_WEEK
2020-05-10	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.73711	0.52059	full_february	DAY_OF_WEEK
2020-05-11	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.39521	0.25945	full_february	DAY_OF_WEEK
2020-05-12	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.27517	0.22076	full_february	DAY_OF_WEEK
2020-05-13	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.27528	0.22423	full_february	DAY_OF_WEEK
2020-05-14	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.30395	0.23862	full_february	DAY_OF_WEEK
2020-05-15	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.44624	0.33551	full_february	DAY_OF_WEEK
2020-05-16	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.41212	0.27312	full_february	DAY_OF_WEEK
2020-05-17	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.75487	0.5158	full_february	DAY_OF_WEEK
2020-05-18	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.31741	0.25388	full_february	DAY_OF_WEEK
2020-05-19	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.31732	0.23086	full_february	DAY_OF_WEEK
2020-05-20	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.34125	0.2338	full_february	DAY_OF_WEEK
2020-05-21	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19256	0.23222	full_february	DAY_OF_WEEK
2020-05-22	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.27206	0.2242	full_february	DAY_OF_WEEK
2020-05-23	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.2881	0.25015	full_february	DAY_OF_WEEK
2020-05-24	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.71067	0.45291	full_february	DAY_OF_WEEK
2020-05-25	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.72718	0.47222	full_february	DAY_OF_WEEK
2020-05-26	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16403	0.2163	full_february	DAY_OF_WEEK
2020-05-27	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.20414	0.18262	full_february	DAY_OF_WEEK
2020-05-28	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.21138	0.1953	full_february	DAY_OF_WEEK
2020-05-29	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.1412	0.20906	full_february	DAY_OF_WEEK
2020-05-30	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.21197	0.22077	full_february	DAY_OF_WEEK
2020-05-31	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.66931	0.40267	full_february	DAY_OF_WEEK
2020-06-01	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.21969	0.19731	full_february	DAY_OF_WEEK
2020-06-02	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16615	0.19706	full_february	DAY_OF_WEEK
2020-06-03	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16086	0.21635	full_february	DAY_OF_WEEK
2020-06-04	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.55361	0.37159	full_february	DAY_OF_WEEK
2020-06-05	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.66158	0.44366	full_february	DAY_OF_WEEK
2020-06-06	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.23991	0.23032	full_february	DAY_OF_WEEK
2020-06-07	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.25105	0.25304	full_february	DAY_OF_WEEK
2020-06-08	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16245	0.18848	full_february	DAY_OF_WEEK
2020-06-09	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.14166	0.18125	full_february	DAY_OF_WEEK
2020-06-10	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.14268	0.17242	full_february	DAY_OF_WEEK
2020-06-11	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.03948	0.2007	full_february	DAY_OF_WEEK
2020-06-12	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.12479	0.20084	full_february	DAY_OF_WEEK
2020-06-13	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19265	0.19755	full_february	DAY_OF_WEEK
2020-06-14	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19379	0.22713	full_february	DAY_OF_WEEK
2020-06-15	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.10105	0.16639	full_february	DAY_OF_WEEK
2020-06-16	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.05977	0.19185	full_february	DAY_OF_WEEK
2020-06-17	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.1594	0.16455	full_february	DAY_OF_WEEK
2020-06-18	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.14123	0.18239	full_february	DAY_OF_WEEK
2020-06-19	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.13685	0.20971	full_february	DAY_OF_WEEK
2020-06-20	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.21017	0.17556	full_february	DAY_OF_WEEK
2020-06-21	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.24509	0.21598	full_february	DAY_OF_WEEK
2020-06-22	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.12543	0.16399	full_february	DAY_OF_WEEK
2020-06-23	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.04686	0.18648	full_february	DAY_OF_WEEK
2020-06-24	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.1778	0.18804	full_february	DAY_OF_WEEK
2020-06-25	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.02871	0.17859	full_february	DAY_OF_WEEK
2020-06-26	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.15565	0.20597	full_february	DAY_OF_WEEK
2020-06-27	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.1551	0.18536	full_february	DAY_OF_WEEK
2020-06-28	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.22307	0.21514	full_february	DAY_OF_WEEK
2020-06-29	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.21548	0.20239	full_february	DAY_OF_WEEK
2020-06-30	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.1726	0.21557	full_february	DAY_OF_WEEK
2020-07-01	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.1397	0.19789	full_february	DAY_OF_WEEK
2020-07-02	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.02834	0.19587	full_february	DAY_OF_WEEK
2020-07-03	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.09844	0.20139	full_february	DAY_OF_WEEK
2020-07-04	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19883	0.26223	full_february	DAY_OF_WEEK
2020-07-05	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.18962	0.23123	full_february	DAY_OF_WEEK
2020-07-06	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.13957	0.21507	full_february	DAY_OF_WEEK
2020-07-07	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16099	0.21836	full_february	DAY_OF_WEEK
2020-07-08	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16146	0.1887	full_february	DAY_OF_WEEK
2020-07-09	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16634	0.20568	full_february	DAY_OF_WEEK
2020-07-10	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.10145	0.1843	full_february	DAY_OF_WEEK
2020-07-11	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.12102	0.19885	full_february	DAY_OF_WEEK
2020-07-12	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19305	0.23406	full_february	DAY_OF_WEEK
2020-07-13	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.20331	0.21468	full_february	DAY_OF_WEEK
2020-07-14	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.20288	0.21354	full_february	DAY_OF_WEEK
2020-07-15	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.23691	0.22816	full_february	DAY_OF_WEEK
2020-07-16	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.14409	0.2329	full_february	DAY_OF_WEEK
2020-07-17	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.21281	0.21578	full_february	DAY_OF_WEEK
2020-07-18	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.25283	0.20508	full_february	DAY_OF_WEEK
2020-07-19	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.17312	0.2275	full_february	DAY_OF_WEEK
2020-07-20	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.28491	0.2626	full_february	DAY_OF_WEEK
2020-07-21	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.13715	0.1947	full_february	DAY_OF_WEEK
2020-07-22	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.2388	0.20294	full_february	DAY_OF_WEEK
2020-07-23	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19026	0.25703	full_february	DAY_OF_WEEK
2020-07-24	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.22078	0.18514	full_february	DAY_OF_WEEK
2020-07-25	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.18615	0.20693	full_february	DAY_OF_WEEK
2020-07-26	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.23486	0.23651	full_february	DAY_OF_WEEK
2020-07-27	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16926	0.20399	full_february	DAY_OF_WEEK
2020-07-28	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.06493	0.21493	full_february	DAY_OF_WEEK
2020-07-29	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.11493	0.18852	full_february	DAY_OF_WEEK
2020-07-30	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.07971	0.16211	full_february	DAY_OF_WEEK
2020-07-31	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.11452	0.16444	full_february	DAY_OF_WEEK
2020-08-01	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.1334	0.16654	full_february	DAY_OF_WEEK
2020-08-02	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.07022	0.16307	full_february	DAY_OF_WEEK
2020-08-03	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.22852	0.22639	full_february	DAY_OF_WEEK
2020-08-04	LKA	GADM	LKA.6.9_1	Habaraduwa	0.02829	0.17411	full_february	DAY_OF_WEEK
2020-08-05	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.16541	0.17063	full_february	DAY_OF_WEEK
2020-08-06	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.25851	0.23038	full_february	DAY_OF_WEEK
2020-08-07	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19252	0.17538	full_february	DAY_OF_WEEK
2020-08-08	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.13765	0.18001	full_february	DAY_OF_WEEK
2020-08-09	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.18334	0.20596	full_february	DAY_OF_WEEK
2020-08-10	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.04809	0.1806	full_february	DAY_OF_WEEK
2020-08-11	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.11831	0.19742	full_february	DAY_OF_WEEK
2020-08-12	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.15361	0.20966	full_february	DAY_OF_WEEK
2020-08-13	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.17568	0.2293	full_february	DAY_OF_WEEK
2020-08-14	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.15389	0.18671	full_february	DAY_OF_WEEK
2020-08-15	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.17897	0.19614	full_february	DAY_OF_WEEK
2020-08-16	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.15636	0.2104	full_february	DAY_OF_WEEK
2020-08-17	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.22687	0.19999	full_february	DAY_OF_WEEK
2020-08-18	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.04636	0.18017	full_february	DAY_OF_WEEK
2020-08-19	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.19167	0.19037	full_february	DAY_OF_WEEK
2020-08-20	LKA	GADM	LKA.6.9_1	Habaraduwa	-0.05368	0.18232	full_february	DAY_OF_WEEK
