gnd_id,gnd_name,min_duration
LK-4109120,Mathagal West,0.204722222
LK-4109035,Navali East,0.204722222
LK-4109030,Navali North,0.204722222
LK-4109040,Navali South,0.204722222
LK-4109090,Pandatheruppu,0.204722222
LK-4109125,Periyavillan,0.204722222
LK-4109070,Sandilipay Centre,0.204722222
LK-4109065,Sandilipay North,0.204722222
LK-4109100,Sillalai North,0.204722222
LK-4109005,Suthumalai North,0.204722222
LK-4109010,Suthumalai South,0.204722222
LK-4109020,Uyarappulam,0.204722222
LK-4109085,Vadaliadaippu,0.204722222
LK-4106115,Chankanai West,0.204722222
LK-4106025,Arali Centre,0.204722222
LK-4106040,Arali North,0.204722222
LK-4106020,Arali West,0.204722222
LK-4106110,Chankanai East,0.204722222
LK-4106030,Arali South,0.204722222
LK-4106125,Chankanai Centre,0.204722222
LK-4106085,Chulipuram  Centre,0.204722222
LK-4106105,Siththankerni,0.204722222
LK-4106045,Vedducoddai South,0.204722222
LK-4106090,Chulipuram  East,0.204722222
LK-4106080,Chulipuram West,0.204722222
LK-4106065,Tholpuram  West,0.204722222
LK-4106075,Moolai,0.204722222
LK-4106100,Pannaippulam,0.204722222
LK-4106060,Tholpuram East,0.204722222
LK-4106055,Vedducoddai  West,0.204722222
LK-4106070,Ponnalai,0.204722222
LK-4106015,Sangarathai,0.204722222
LK-4106050,Vedducoddai South West,0.204722222
LK-4106010,Vedducoddai North,0.204722222
LK-9227015,Kabulumulla,0.204444444
LK-7115185,Pandulagama,0.204444444
LK-3315230,Lunama South,0.204444444
LK-6224130,Gallewa,0.204444444
LK-5206030,Hagamwela,0.204166667
LK-9145095,Ranwala,0.204166667
LK-3309140,Uduvila,0.204166667
LK-1230350,Demalagama,0.204166667
LK-1230610,Pahala Mapitigama,0.204166667
LK-3315210,Hathagala,0.203888889
LK-5206040,Padiyathalawa,0.203611111
LK-3312120,Hambantota West,0.203611111
LK-3312105,Manajjawa,0.203611111
LK-8206135,Gangoda Arawa,0.203611111
LK-8224075,Pahalagama,0.203611111
LK-3206075,Deniyaya West,0.203333333
LK-2203090,Pibidunugama,0.203055556
LK-6163140,Lihiniwehera,0.203055556
LK-6163065,Rathvita,0.203055556
LK-3124195,Unanvitiya,0.203055556
LK-8218185,Hingurukaduwa,0.203055556
LK-2151070,Mount Temple,0.202777778
LK-7206085,Bisobandara Gama,0.202777778
LK-6127395,Baddegama,0.202777778
LK-8230055,Bodagama,0.202777778
LK-2151090,Gampola West,0.2025
LK-2306345,Dimbulkumbura,0.2025
LK-2303100,Raja Ela,0.2025
LK-7139170,Pahala Kedithokkuwa,0.2025
LK-4203060,Periyakarisal,0.2025
LK-4203125,Thoddaveli,0.2025
LK-8203180,Hewelwela,0.2025
LK-1115265,Diddeniya North,0.2025
LK-2206130,Pahala Erevula,0.202222222
LK-2303480,Medakumbura North,0.202222222
LK-7157065,Kelewa,0.202222222
LK-7203230,Chethiyagirigama,0.202222222
LK-3118055,Hiniduma North,0.202222222
LK-8142160,We Eliya,0.202222222
LK-8124240,Neluwa,0.202222222
LK-9203010,Dombemada West,0.202222222
LK-7212205,Veheragala,0.201944444
LK-9112250,Batugedara,0.201944444
LK-3209090,Ginnaliya East,0.201944444
LK-8206055,Ruwalwela,0.201944444
LK-8124010,Wegama,0.201944444
LK-9224030,Alawathura,0.201944444
LK-2221080,Hunukete,0.201666667
LK-2315080,Homagama,0.201666667
LK-7127045,21 Colony West,0.201666667
LK-7124020,Pahala Divulwewa,0.201666667
LK-7215085,Palugasdamana 02 Ela,0.201666667
LK-6130035,Gurussa,0.201666667
LK-3203050,Alapaladeniya South,0.201666667
LK-4133010,Ariyalai East,0.201388889
LK-4136095,Sirambiady,0.201388889
LK-5209075,Lahugala,0.201388889
LK-4136025,Passaiyoor West,0.201388889
LK-7212045,Millana,0.201388889
LK-7206220,Mahasenpura,0.201388889
LK-4136065,Jaffna Town West,0.201388889
LK-4133150,Kondavil Centre  East,0.201388889
LK-4133105,Sangiliyan Thoppu,0.201388889
LK-4136115,Koddady,0.201388889
LK-4136085,Maruthady,0.201388889
LK-4136075,Chundikuli South,0.201388889
LK-4136050,Gurunagar East,0.201388889
LK-4133120,Thirunelvely South East,0.201388889
LK-4136060,Small Bazaar,0.201388889
LK-4136130,Moor Street South,0.201388889
LK-4136040,Reclamation East,0.201388889
LK-4136015,Columbuthurai West,0.201388889
LK-4136030,Eachchamoddai,0.201388889
LK-4136090,Attiaddy,0.201388889
LK-4136080,Chundikuli North,0.201388889
LK-4136010,Columbuthurai East,0.201388889
LK-4136120,Navanthurai South,0.201388889
LK-4136105,Fort,0.201388889
LK-4136100,Grand Bazaar,0.201388889
LK-4136070,Jaffna Town East,0.201388889
LK-4136125,Navanthurai North,0.201388889
LK-4136005,Nedunkulam,0.201388889
LK-4136140,New Moor Street,0.201388889
LK-4136020,Passaiyoor East,0.201388889
LK-4136045,Reclamation West,0.201388889
LK-4136035,Thirunagar,0.201388889
LK-4136110,Vannarpannai,0.201388889
LK-4133035,Ariyalai Centre,0.201388889
LK-4133030,Ariyalai Centre North,0.201388889
LK-4133040,Ariyalai Centre South,0.201388889
LK-4133015,Ariyalai North West,0.201388889
LK-4133160,Kondavil South East,0.201388889
LK-4133025,Ariyalai S. W. (East),0.201388889
LK-4133005,Ariyalai South West,0.201388889
LK-4133020,Ariyalai West (Centre),0.201388889
LK-4133045,Iyanar Kovilady,0.201388889
LK-4133075,Kantharmadam North East,0.201388889
LK-4133070,Kantharmadam North West,0.201388889
LK-4133085,Kantharmadam South East,0.201388889
LK-4133080,Kantharmadam South West,0.201388889
LK-4133195,Kokuvi South West,0.201388889
LK-4133200,Kokuvil Centre (West),0.201388889
LK-4133190,Kokuvil Centre East,0.201388889
LK-4133170,Kokuvil East,0.201388889
LK-4133165,Kokuvil North East,0.201388889
LK-4133180,Kokuvil North West,0.201388889
LK-4133175,Kokuvil South East,0.201388889
LK-4133185,Kokuvil West,0.201388889
LK-4133145,Kondavil Centre  West,0.201388889
LK-4133155,Kondavil North East,0.201388889
LK-4133135,Kondavil North West,0.201388889
LK-4133140,Kondavil South West,0.201388889
LK-4133095,Nallur Irajathani,0.201388889
LK-4133090,Nallur North,0.201388889
LK-4133100,Nallur South,0.201388889
LK-4133130,Thirunelvely Centre North,0.201388889
LK-4133125,Thirunelvely North East,0.201388889
LK-4133110,Thirunelvely West,0.201388889
LK-4133060,Vannarponnai N.E. (North),0.201388889
LK-4133065,Vannarponnai N.E. (South),0.201388889
LK-4133050,Vannarponnai N.W. (North),0.201388889
LK-4133055,Vannarponnai N.W. (West),0.201388889
LK-4136135,Moor Street North,0.201388889
LK-4136055,Gurunagar West,0.201388889
LK-4133115,Thirunelvely Centre South,0.201388889
LK-3312045,Gonnoruwa,0.201111111
LK-9203025,Alugolla,0.201111111
LK-2224140,Kivulawadiya,0.200833333
LK-9130050,Gawaragiriya,0.200833333
LK-2142010,Haloya,0.200555556
LK-8115120,Kirioruwa,0.200555556
LK-4403070,Therankandal,0.200555556
LK-8119035,Udakiruwa,0.200555556
LK-7139175,Rankethgama,0.200277778
LK-6130290,Medagedara,0.200277778
LK-3312135,Koholankala,0.200277778
LK-5206095,Marangala,0.2
LK-5327160,Iruthayapuram,0.2
LK-6127070,Pathirennegama,0.2
LK-8127075,Medipokuna,0.2
LK-5321090,Kanthalai Town South,0.199722222
LK-8109085,Kohana,0.199722222
LK-2206230,Kapuwatta,0.199444444
LK-2154145,Udahenthenna,0.199444444
LK-2118260,Hapukanda East,0.199444444
LK-6127400,Hangamuwa,0.199166667
LK-4215055,Puthuveli,0.199166667
LK-2309340,Ukuthule,0.198888889
LK-6127340,Maeliya South,0.198888889
LK-3121070,Pahala Maddegama,0.198888889
LK-4206025,Illupaikadavai,0.198611111
LK-2151120,Kurukude,0.198611111
LK-2312010,Mount Vernon,0.198611111
LK-6224060,Merungoda,0.198611111
LK-3121120,Medagama,0.198611111
LK-3121155,Dewalegama East,0.198611111
LK-3233045,Boraluketiya,0.198333333
LK-3233090,Kirinda Mangin Ihala South,0.198333333
LK-2312200,Kandapola East,0.198333333
LK-5212060,Nawagiriyawa,0.198333333
LK-6203020,Sinnakudirippu,0.198333333
LK-4206035,Aththimoddai,0.198333333
LK-3121115,Ihala Maddegama,0.198333333
LK-3233020,Galkanda,0.198333333
LK-3230100,Muruthamuraya West,0.198333333
LK-3233110,Walakanda South,0.198333333
LK-3230155,Kongala South,0.198333333
LK-3230020,Badabadda,0.198333333
LK-3230015,Denagama West,0.198333333
LK-3230010,Denagama North,0.198333333
LK-3230075,Ellewela East,0.198333333
LK-3230120,Gangodagama,0.198333333
LK-3230080,Ellewela West,0.198333333
LK-3230135,Gammedapitiya,0.198333333
LK-3230060,Kandegoda,0.198333333
LK-3230045,Kebiliyapola North,0.198333333
LK-3230115,Kebiliyapola South,0.198333333
LK-3230040,Kohuliyadda,0.198333333
LK-3230160,Kongala Central,0.198333333
LK-3230165,Kongala West,0.198333333
LK-3230095,Muruthamuraya,0.198333333
LK-3230130,Lalpe,0.198333333
LK-3230025,Meeella,0.198333333
LK-3230070,Narawelpita North,0.198333333
LK-3230030,Pananwela East,0.198333333
LK-3230085,Narawelpita South,0.198333333
LK-3230170,Narawelpita West,0.198333333
LK-3230035,Pananwela West,0.198333333
LK-3230125,Pottewela,0.198333333
LK-3230140,Udupeellegoda East,0.198333333
LK-3230145,Udupeellegoda West,0.198333333
LK-3230050,Wepathaira North,0.198333333
LK-3230110,Wepathaira South,0.198333333
LK-3230055,Wepathaira West,0.198333333
LK-3233095,Kirinda Mangin Ihala Central,0.198333333
LK-3233100,Kirinda Mangin Ihala East,0.198333333
LK-3233065,Hettiyawala East,0.198333333
LK-3233040,Hettiyawala North,0.198333333
LK-3233070,Hettiyawala South,0.198333333
LK-3233035,Hettiyawala West,0.198333333
LK-3233050,Karathota,0.198333333
LK-3233030,Kirinda Mangin Ihala North,0.198333333
LK-3233025,Kirinda Mangin Pahala,0.198333333
LK-3233060,Kumbalgoda,0.198333333
LK-3233015,Malwathugoda,0.198333333
LK-3233055,Naradda,0.198333333
LK-3233010,Ovitigamuwa North,0.198333333
LK-3233085,Puhulwella West,0.198333333
LK-3233120,Walakanda East,0.198333333
LK-3233115,Walakanda West,0.198333333
LK-3233105,Wathukolakanda East,0.198333333
LK-3233125,Wathukolakanda North,0.198333333
LK-3233075,Wavulanbokka,0.198333333
LK-3230090,Beruwela,0.198333333
LK-3230005,Denagama East,0.198333333
LK-3230065,Narawelpita East,0.198333333
LK-3230150,Kongala East,0.198333333
LK-3233005,Ovitigamuwa South,0.198333333
LK-9224025,Kabagamuwa,0.198333333
LK-3230105,Muruthamuraya East,0.198333333
LK-3233080,puhulwella East,0.198333333
LK-3315130,Elegoda West,0.198055556
LK-8206115,Galbokka,0.198055556
LK-3203030,Dangala East,0.197777778
LK-2309360,Alakolawewa,0.1975
LK-5103065,Mankerny Central,0.1975
LK-4215010,Arippu East,0.1975
LK-4212155,Issaimalaithalvu,0.1975
LK-6163400,Kongoda,0.197222222
LK-4209030,Kalmadu,0.197222222
LK-3121140,Ihala Lelwala,0.197222222
LK-6163100,Kandupalatha,0.196944444
LK-9112150,Batewela,0.196944444
LK-4409040,Puthukkudiyiruppu East,0.196944444
LK-7212245,Kanichchagala,0.196666667
LK-7203240,Track 05 Pedesa,0.196666667
LK-4203050,Pesalai West,0.196666667
LK-4409090,Visuvamadu East,0.196666667
LK-4312050,Unit 4 Pavatkulam,0.196666667
LK-9224020,Puspane,0.196666667
LK-5215010,Samapura,0.196388889
LK-2142130,Masgolla,0.196388889
LK-9118230,Godakumbura,0.196388889
LK-9133090,Delgoda East,0.196388889
LK-8212065,Kalugollayaya,0.196388889
LK-4415105,Kumarapuram,0.196388889
LK-9224105,Urumeewala,0.196388889
LK-9221170,Wendala,0.196388889
LK-5212155,Komariya,0.196111111
LK-5212100,Senagama South,0.196111111
LK-7121160,Punchi Halmillewa,0.196111111
LK-6127135,Rekevula,0.196111111
LK-8206180,Therela,0.196111111
LK-8209035,Aiwela,0.196111111
LK-9230080,Epalapitiya,0.196111111
LK-2227115,Naminioya,0.195833333
LK-7203170,Muwanpelessa,0.195833333
LK-3124080,Gammeddegoda,0.195833333
LK-2206255,Kalundewa Paranagama,0.195555556
LK-2203235,Beligamuwa,0.195555556
LK-6127335,Rambe,0.195555556
LK-9148040,Miriswelpatha,0.195555556
LK-8221070,Neluwagala,0.195555556
LK-8130320,Maligathenna,0.195277778
LK-6203015,Anawasala,0.195
LK-2221030,Imbulgolla,0.195
LK-5321100,Agbopura,0.195
LK-7112050,Kuda Vilachchiya,0.195
LK-6203055,Kurinjipitiya South,0.195
LK-9115250,Thunkinda,0.195
LK-3124015,Malamura,0.195
LK-8103110,Wewatta,0.195
LK-8212070,Samanala Bedda,0.195
LK-6203130,Mampuriya,0.194722222
LK-4415185,Neeravipiddy East,0.194722222
LK-4415005,Alampil North,0.194722222
LK-2309380,High Forest,0.194444444
LK-3306045,Lunugamvehera New Town,0.194444444
LK-2130220,Hanthna Pedesa,0.194166667
LK-2145320,Oluwawatta,0.194166667
LK-8124285,Warakadanda,0.194166667
LK-8106165,Bubula,0.194166667
LK-9203075,Walgama,0.193888889
LK-1230435,Senasungoda,0.193611111
LK-2315200,Panmur,0.193333333
LK-7127115,Thammennagama,0.193333333
LK-7212100,Track 05 Aralaganvila,0.193333333
LK-6163115,Alakolamada,0.193333333
LK-3118095,Thalangalla West,0.193333333
LK-2312020,Hollyrood,0.193055556
LK-2203030,Thennakonpura,0.192777778
LK-5112115,Meerakerny,0.192777778
LK-5318060,Mollipothana East,0.192777778
LK-7127145,Kurunegala Colony,0.192777778
LK-7212275,Siripura,0.192777778
LK-6127115,Amunakole,0.192777778
LK-3309180,Halmillawa,0.192777778
LK-8124015,Jangulla,0.192777778
LK-8130160,Thennakonwela,0.192777778
LK-2227180,80 Yaya,0.1925
LK-7215115,Nikawewa,0.1925
LK-3312125,Hambantota East,0.1925
LK-8203055,Kokunnewa,0.1925
LK-8212165,Liyangolla,0.1925
LK-4406070,Vannivilankulam,0.1925
LK-2151205,Pallegama,0.192222222
LK-5327115,Chenaiyoor,0.192222222
LK-6127100,Madagalla,0.192222222
LK-9227070,Berannawa,0.192222222
LK-9112170,Egoda Malwala,0.191944444
LK-3203055,Alapaladeniya North,0.191944444
LK-8124250,Wepassawela,0.191944444
LK-2224045,Wellewala,0.191666667
LK-7121110,Mekichchawa,0.191666667
LK-9127085,Batakada,0.191666667
LK-2148080,Kandegama,0.191388889
LK-2203140,Hombawa,0.191388889
LK-2309005,Serasunthenna,0.191388889
LK-4512025,Jayapuram North,0.191388889
LK-9127080,Palawela,0.191388889
LK-8112130,Narangala,0.191388889
LK-9148120,Embilipitiya New Town,0.191388889
LK-7121155,Tikkampothana,0.191111111
LK-9148045,Adaluwa,0.191111111
LK-9148140,Walalgoda,0.191111111
LK-3309160,Rana Keliya,0.191111111
LK-4412130,Thirumurukanndy,0.191111111
LK-9230045,Kahanavita,0.191111111
LK-3203130,Aluwana,0.191111111
LK-2224035,Dasgiriya,0.190833333
LK-2130050,Aruppala East,0.190833333
LK-4303035,Nedunkerny North,0.190833333
LK-9145060,Belimaliyadda,0.190833333
LK-2145365,Neelawala,0.190833333
LK-1115175,Kadugoda North,0.190833333
LK-7210075,Malinda,0.190555556
LK-8124280,Kurukude,0.190555556
LK-2145310,Hewavissa West,0.190555556
LK-8106085,Senevigama,0.190555556
LK-2209235,Andawala,0.190277778
LK-7210040,Mangulpokuna,0.190277778
LK-3315235,Nonagama,0.190277778
LK-9227035,Mahavila,0.190277778
LK-2309150,Kendagolla,0.19
LK-2154125,Ethgala  East,0.19
LK-7212125,Weerana,0.19
LK-2130230,Ampitiya North,0.19
LK-3124150,Udalamatta East,0.19
LK-7121055,Maha Hammillewa,0.189722222
LK-4203235,Puthukamam,0.189722222
LK-3312035,Yahangala West,0.189722222
LK-8127115,Kodakumbura,0.189722222
LK-8224055,Ulugala,0.189722222
LK-3118130,Opatha North,0.189444444
LK-2209020,Haduwa,0.189444444
LK-7203185,Girithale Puranagama,0.189166667
LK-7206125,Ihalagama,0.189166667
LK-9221045,Morathota,0.189166667
LK-9127015,Raddella,0.188888889
LK-8130070,Dimuthugama,0.188888889
LK-2118225,Nugethenna West,0.188611111
LK-5321025,Wanela  West,0.188611111
LK-4212090,Razoolputhuveli,0.188611111
LK-8221010,Randeniya,0.188611111
LK-2312205,Pedro,0.188333333
LK-7112065,Kiralpetiyawa,0.188333333
LK-6115105,Kotavehera,0.188333333
LK-1230280,Walpola,0.188333333
LK-8118005,Demodara,0.188333333
LK-2157070,Nawalapitiya East,0.188055556
LK-7124030,Anaolondewa,0.188055556
LK-3203005,Kalubovitiyana,0.188055556
LK-9233130,Dikellakanda,0.188055556
LK-2315210,Hatton West,0.187777778
LK-6127200,Elagamuwa,0.187777778
LK-9145080,Urawala,0.187777778
LK-9106170,Pathagama,0.187777778
LK-3118030,Kudugalpala,0.187777778
LK-3315030,Murawesihena,0.187777778
LK-5248030,Victor Estate 1,0.1875
LK-7209015,Buddhayaya,0.1875
LK-7206050,Meniksorowwa,0.1875
LK-6163485,Maspotha,0.1875
LK-9145085,Kottimbulwala,0.1875
LK-8224015,Unawatuna,0.1875
LK-1115070,Ihala Kosgama North,0.1875
LK-7157015,Madawala,0.187222222
LK-6224175,Mudalakkuliya,0.187222222
LK-9233075,Maliboda,0.187222222
LK-5124040,Kattankudy Division 3,0.186944444
LK-5124045,Kattankudy Division 3 West,0.186944444
LK-5124055,Kattankudy Division 4,0.186944444
LK-5124010,Kattankudy division 1 South,0.186944444
LK-5124015,Kattankudy Division 2,0.186944444
LK-5127125,Araipattai North,0.186944444
LK-5124020,Kattankudy Division 2 North,0.186944444
LK-5124035,Kattankudy Division 3 East,0.186944444
LK-5127090,Araipattai South,0.186944444
LK-5124050,Kattankudy Division 4 West,0.186944444
LK-5127065,Kankeyanodai,0.186944444
LK-5124085,Kattankudy Division 5,0.186944444
LK-5127070,Ollikulam,0.186944444
LK-5127110,Selvanagar,0.186944444
LK-5124090,Kattankudy Division 5 South,0.186944444
LK-5124060,Kattankudy Division 6,0.186944444
LK-5124075,Kattankudy Division 6 South,0.186944444
LK-5124080,Kattankudy division 6 West,0.186944444
LK-5127055,Vedarkudiyiruppu,0.186944444
LK-5127020,Kirankulam Central,0.186944444
LK-5124070,New Kattankudy Division East,0.186944444
LK-5124030,New Kattankudy Division South,0.186944444
LK-5124065,New Kattankudy Division West,0.186944444
LK-5127120,Araipattai East,0.186944444
LK-5127130,Araipattai 1,0.186944444
LK-5127105,Araipattai 2,0.186944444
LK-5127080,Araipattai 3,0.186944444
LK-5127100,Araipattai Central,0.186944444
LK-5127075,Kankeyanodai South,0.186944444
LK-5127015,Kirankulam,0.186944444
LK-5127005,Kirankulam North,0.186944444
LK-5127010,Kirankulam South,0.186944444
LK-5127115,Selvanagar East,0.186944444
LK-5127050,Manmunai,0.186944444
LK-5127045,Thalankudah,0.186944444
LK-5127060,Mavilankanthurai,0.186944444
LK-5127040,Palamunai,0.186944444
LK-5127025,Puthukudiyirippu,0.186944444
LK-5127035,Puthukudiyirippu North,0.186944444
LK-5127030,Puthukudiyirippu South,0.186944444
LK-5127095,Kovilkulam,0.186944444
LK-5127085,Rajadurai Kiramam,0.186944444
LK-5127135,Araipattai West,0.186944444
LK-5124005,Kattankudy Division 1,0.186944444
LK-7215265,Parakrama Samudraya,0.186944444
LK-3206140,Kotapola South,0.186944444
LK-8127255,Medawela,0.186944444
LK-5124025,New Kattankudy Division North,0.186944444
LK-6163135,Nuwarayaya,0.186944444
LK-2121055,Udattawa,0.186666667
LK-6163415,Paliella,0.186666667
LK-6221075,Kakupandiyawa,0.186666667
LK-3124160,Keppitiyagoda,0.186666667
LK-1230270,Mandawala South,0.186666667
LK-5333040,Anaitheevu,0.186388889
LK-7210100,Kadawath Maduwa,0.186388889
LK-6163475,Kosgolla,0.186388889
LK-9133155,Pothupitiya North,0.186388889
LK-2206065,Sigiriya,0.186111111
LK-2309530,Roopaha,0.186111111
LK-7124035,Kapugollewa,0.186111111
LK-6127125,Pallekele,0.186111111
LK-9118155,Ellewatta,0.186111111
LK-8119105,Kottalbedda,0.186111111
LK-8127005,Yalagamuwa,0.186111111
LK-2151155,Udagama,0.185833333
LK-7127105,Ilukbadayagama,0.185833333
LK-7210115,Sevanapitiya,0.185833333
LK-7127030,Kokawewa,0.185833333
LK-3209170,Rotumba East,0.185833333
LK-8203035,Bokagonna,0.185833333
LK-7166140,Ipulwehera,0.185555556
LK-7206030,Wadigawewa,0.185555556
LK-2212105,Dewarammulla,0.185277778
LK-7210095,Welikanda,0.185277778
LK-4512045,Kollakuruchchi,0.185277778
LK-3206010,Keeriwalagama,0.185277778
LK-2151045,Unambuwa,0.185
LK-6163015,Udakandawala,0.185
LK-6163480,Pihimbuwa,0.185
LK-8106120,Rideemaliyadda South,0.185
LK-8130230,Bogahakumbura,0.185
LK-3309220,Andaragasyaya,0.184722222
LK-4312100,Kangankulam,0.184722222
LK-9203150,Eriyagolla,0.184722222
LK-8221045,Yalabowa,0.184722222
LK-1115095,Kalu Aggala,0.184722222
LK-7124170,Wadigawewa,0.184444444
LK-3206040,Bateyaya,0.184444444
LK-8130170,Mavithikumbura,0.184444444
LK-2315055,Dagampitiya,0.184166667
LK-7203180,Girithale,0.184166667
LK-8215025,Weliyaya,0.184166667
LK-2124360,Maberiyathenna,0.183888889
LK-2221015,Kalugalthenna,0.183888889
LK-9133150,Hapugoda,0.183888889
LK-9106110,Theppanawa,0.183888889
LK-9145025,Kongasthenna,0.183888889
LK-7209095,Pulasthigama,0.183611111
LK-3306130,Samanpura,0.183611111
LK-4212135,Kalimoddai Puliyankulam,0.183611111
LK-1115010,Kanampella West,0.183611111
LK-2142060,Lagumdeniya,0.183333333
LK-7115140,Bandara  Puliyankulama,0.183333333
LK-7124050,Morawewa,0.183333333
LK-8119040,Alakolagala,0.183333333
LK-8203060,Morattamulla,0.183333333
LK-2303165,Halgolla,0.183055556
LK-2309160,Yombuwelthenna,0.183055556
LK-6127010,Thaladapitiya,0.183055556
LK-8124230,Dehivinna,0.183055556
LK-8212120,Siyambalanduwa,0.183055556
LK-5330010,Samagipura,0.182777778
LK-7209035,Nelumpura,0.182777778
LK-2121035,Himbutuwa,0.182777778
LK-2221010,Gammaduwa,0.1825
LK-5215070,Paragahakele West,0.1825
LK-2124255,Ranmulla,0.1825
LK-3309200,Nedigamvila,0.1825
LK-9112060,Hapugasthenna,0.1825
LK-3309145,Rubberwatta,0.1825
LK-4312035,Kurukkalputhukkulam,0.1825
LK-2206290,Lenadora South,0.182222222
LK-2306465,Kawatayamana,0.182222222
LK-6127410,Deegama,0.182222222
LK-6203145,Daluwa,0.182222222
LK-8109080,Thaldena,0.182222222
LK-2206195,Rathmalgaha Ela,0.181944444
LK-2124370,Wewegama,0.181944444
LK-4512010,Cheddiakurichchi,0.181666667
LK-2121045,Pallegaladebokka,0.181666667
LK-5215105,Wavinna South,0.181666667
LK-2130295,Ketawala,0.181666667
LK-8206060,Watawanagama,0.181666667
LK-8130175,Nedungamuwa,0.181666667
LK-2315120,Hangarapitiya,0.181388889
LK-3312055,Galwewa,0.181388889
LK-8106150,Abhayapura,0.181388889
LK-8127205,Metiwalalanda,0.181388889
LK-2315045,Rampadeniya,0.181111111
LK-5212215,Sandanadapura,0.181111111
LK-3306050,Seenimunna,0.181111111
LK-2121120,Thorapitiya,0.180833333
LK-2203200,Dambagolla,0.180833333
LK-8124235,Niliathugoda,0.180833333
LK-8127290,Rathamba,0.180833333
LK-9203430,Kavudaulla,0.180833333
LK-2118195,Mediwaka,0.180555556
LK-2221040,Raithalawa,0.180555556
LK-2306440,Handawalapitiya,0.180555556
LK-6163225,Morathiha,0.180555556
LK-9118045,Aldora,0.180555556
LK-8115090,Kuttiyagolla,0.180555556
LK-8127070,Malwattegama,0.180555556
LK-4303045,Mamadu,0.180555556
LK-9221065,Dannoruwa,0.180555556
LK-2309015,Hegasulla,0.180277778
LK-7127165,Galwaduwagama,0.180277778
LK-7215270,Ambanganga,0.180277778
LK-8118095,Gonagala East,0.180277778
LK-8112110,Thetilla,0.180277778
LK-8218090,Pussellawa,0.180277778
LK-7212215,Gal Eliya,0.18
LK-7212140,Kalukele,0.18
LK-4142015,Delft Centre West,0.18
LK-9118050,Watawala,0.18
LK-3209150,Pasgoda,0.18
LK-8119080,Sumudugama,0.18
LK-2145160,Haputhale Egodagama,0.18
LK-4409045,Puthukkudiyiruppu West,0.18
LK-2206145,Wewala Wewa,0.179722222
LK-7218130,Orubendi Siyambalawa,0.179722222
LK-4142005,Delft West,0.179722222
LK-3121075,Maddegama East,0.179722222
LK-3303070,Beddewewa,0.179722222
LK-2203290,Kendangamuwa,0.179444444
LK-7157080,Kashyapagama,0.179444444
LK-9112125,Galabada,0.179444444
LK-3312030,Joolgamuwa,0.179444444
LK-8119005,Ekiriya,0.179444444
LK-8103020,Theldeniyaya,0.179444444
LK-8130125,Kabillegama,0.179444444
LK-4412060,Muthuvinayagarpuram,0.179444444
LK-9224085,Neluwakkana,0.179444444
LK-2221090,Aluthwela,0.179166667
LK-2224050,Weliwaranagolla,0.179166667
LK-5245095,Vinayagapuram 3,0.179166667
LK-6115130,Sirisethagama,0.179166667
LK-8127195,Udaperuwa,0.179166667
LK-9224010,Getiyamulla,0.179166667
LK-2154100,Yatapana,0.178888889
LK-7124065,Nikawewa,0.178888889
LK-7121115,Ranpathwila,0.178888889
LK-7212065,Pihitiwewa,0.178888889
LK-6130255,Periyakadu Nelawa,0.178888889
LK-6127055,Nikawewa,0.178888889
LK-6163305,Delvita,0.178888889
LK-8115095,Angoda,0.178888889
LK-2130165,Suduhumpala West,0.178611111
LK-9112105,New Town,0.178611111
LK-8124120,Pahamunuthota,0.178611111
LK-5212055,Mayadunna,0.178333333
LK-7127205,Wannamkulama,0.178333333
LK-2130185,Pahala Eriyagama,0.178333333
LK-2124455,Thennalanda,0.178333333
LK-9145005,Paragahamaditta,0.178333333
LK-2115065,Pitawala,0.178333333
LK-5212095,Senagama North,0.178055556
LK-4203200,Thiruketheeswaram,0.178055556
LK-9203285,Naranbedda East,0.178055556
LK-2142145,Ududeniya,0.177777778
LK-7139040,Thalgaswewa,0.177777778
LK-7210065,Alinchipothana,0.177777778
LK-6115150,Dodangollegama,0.177777778
LK-6127290,Thalwehera,0.177777778
LK-4212150,Katkidanthakulam,0.177777778
LK-2206035,Inamaluwa,0.1775
LK-2148030,Suduwella,0.1775
LK-8203125,Badullagammana,0.1775
LK-4206050,Periyamadhu West,0.1775
LK-6130055,Ussawa,0.177222222
LK-6127105,Galagedaragama,0.177222222
LK-3303015,Meegaha Jabura,0.177222222
LK-8209055,Dahamgama,0.177222222
LK-3203190,Elamaldeniya,0.176944444
LK-8103095,Beligalla,0.176944444
LK-8118160,Puhulwatta,0.176944444
LK-2315075,Kehelwarawa,0.176666667
LK-7115060,Poowarsankulama,0.176666667
LK-2157035,Uda Rambukpitiya,0.176666667
LK-5215080,Ambamalthalawa,0.176388889
LK-1230535,Iddamaldeniya,0.176388889
LK-9151050,Wijeriya,0.176388889
LK-4206045,Periyamadhu East,0.176111111
LK-2312235,Magasthota,0.176111111
LK-2142025,Ganegoda,0.176111111
LK-8212060,Kooragammana,0.176111111
LK-7127135,Kumbukwewa,0.175833333
LK-7121070,Sampathgama,0.175833333
LK-7121045,Maha Galkandegama,0.175833333
LK-7121065,Pandarellewa,0.175833333
LK-6163540,Ganegoda,0.175833333
LK-9136035,Watapotha,0.175833333
LK-2121225,Muttettuthenna,0.175833333
LK-8109020,Karandagahamada,0.175833333
LK-5221075,Kalmunai  01B,0.175555556
