dsd_id,min_duration
LK-6163,0.6722222222222223
LK-9203,0.5619444444444445
LK-9206,0.3463888888888889
LK-2115,0.7702777777777777
LK-2127,0.3883333333333333
LK-2215,0.34833333333333333
LK-2218,0.34833333333333333
LK-2230,0.58
LK-2124,0.9472222222222222
LK-2145,0.7383333333333333
LK-2148,0.9744444444444444
LK-2118,0.7530555555555556
LK-2221,0.5597222222222222
LK-2121,0.7530555555555556
LK-8103,0.9147222222222222
LK-2306,0.8986111111111111
LK-2142,0.6391666666666667
LK-2151,0.6391666666666667
LK-6187,0.45944444444444443
LK-9209,0.3463888888888889
LK-9212,0.4738888888888889
LK-2154,0.8358333333333333
LK-2157,1.0077777777777779
LK-2303,1.1708333333333334
LK-9224,1.0775
LK-2315,1.4047222222222222
LK-9227,1.1666666666666667
LK-9233,1.1130555555555555
LK-2206,0.55
LK-2203,0.55
LK-2209,0.6488888888888888
LK-2212,0.5908333333333333
LK-6127,0.7222222222222222
LK-6130,0.6163888888888889
LK-7166,0.6366666666666667
LK-7218,0.6125
LK-2224,0.6725
LK-2227,0.6725
LK-5203,0.9936111111111111
LK-2312,1.4047222222222222
LK-2309,0.9177777777777778
LK-8112,0.9902777777777778
LK-8115,0.5719444444444445
LK-8127,1.3825
LK-8130,0.6147222222222222
LK-3133,0.41694444444444445
LK-3130,0.4741666666666667
LK-3134,0.15805555555555556
LK-3136,0.15805555555555556
LK-3124,0.5683333333333334
LK-3127,0.36833333333333335
LK-3118,0.5672222222222222
LK-3121,0.6075
LK-3203,0.5672222222222222
LK-3206,0.5911111111111111
LK-9133,1.1783333333333332
LK-3139,0.23416666666666666
LK-3142,0.23416666666666666
LK-3145,0.3025
LK-3148,0.44916666666666666
LK-3151,0.2713888888888889
LK-3218,0.3441666666666667
LK-3154,0.2713888888888889
LK-3221,0.2852777777777778
LK-3215,0.3441666666666667
LK-3224,0.3233333333333333
LK-3239,0.36333333333333334
LK-3209,0.5911111111111111
LK-3212,0.3888888888888889
LK-3324,0.3647222222222222
LK-9151,1.0277777777777777
LK-3325,0.22
LK-3327,0.22
LK-3227,0.305
LK-3230,0.19833333333333333
LK-3233,0.19833333333333333
LK-3236,0.305
LK-3242,0.22333333333333333
LK-3245,0.22333333333333333
LK-3248,0.25
LK-3330,0.37527777777777777
LK-3321,0.445
LK-3333,0.3863888888888889
LK-3306,0.5769444444444445
LK-3303,0.6066666666666667
LK-3312,0.5769444444444445
LK-3315,0.5758333333333333
LK-8233,0.6005555555555555
LK-3318,0.46055555555555555
LK-9148,0.6005555555555555
LK-4104,0.2325
LK-4103,0.44722222222222224
LK-4106,0.20472222222222222
LK-4109,0.20472222222222222
LK-4139,0.4588888888888889
LK-4112,0.22277777777777777
LK-4115,0.22277777777777777
LK-4136,0.2013888888888889
LK-4118,0.33166666666666667
LK-4133,0.2013888888888889
LK-4121,0.24583333333333332
LK-4127,0.24583333333333332
LK-4130,0.3466666666666667
LK-4503,0.3763888888888889
LK-4124,0.3763888888888889
LK-4506,0.48194444444444445
LK-4212,0.8938888888888888
LK-4203,0.8938888888888888
LK-4312,0.6227777777777778
LK-4209,0.8516666666666667
LK-4412,0.7361111111111112
LK-4303,0.7361111111111112
LK-4418,0.4525
LK-4309,0.2788888888888889
LK-4306,0.2788888888888889
LK-7109,0.3322222222222222
LK-4406,0.8394444444444444
LK-4403,0.8394444444444444
LK-4509,0.48277777777777775
LK-4409,1.1058333333333332
LK-4415,1.0908333333333333
LK-5303,0.44055555555555553
LK-7103,0.42388888888888887
LK-5104,0.20916666666666667
LK-5109,0.2386111111111111
LK-5106,0.20916666666666667
LK-5110,1.1425
LK-5115,0.2911111111111111
LK-5112,0.5352777777777777
LK-5121,0.4847222222222222
LK-5118,0.2536111111111111
LK-5124,0.18694444444444444
LK-5127,0.18694444444444444
LK-5130,0.24138888888888888
LK-5133,0.29138888888888886
LK-5136,0.29138888888888886
LK-5212,0.6430555555555556
LK-5216,0.2588888888888889
LK-5221,0.17555555555555555
LK-5224,0.17555555555555555
LK-5225,0.12083333333333333
LK-5227,0.12083333333333333
LK-5218,0.32666666666666666
LK-5230,0.15222222222222223
LK-5209,0.7177777777777777
LK-5206,0.7177777777777777
LK-5215,0.7883333333333333
LK-5234,0.20972222222222223
LK-5242,0.39166666666666666
LK-5233,0.2425
LK-5236,0.20972222222222223
LK-5239,0.33611111111111114
LK-5245,0.6047222222222223
LK-5248,0.8313888888888888
LK-7106,0.42388888888888887
LK-5309,0.41638888888888886
LK-5306,0.41638888888888886
LK-5312,0.4716666666666667
LK-5318,0.585
LK-7124,0.6961111111111111
LK-5324,0.5719444444444445
LK-5315,0.5719444444444445
LK-5327,0.6461111111111111
LK-7206,0.6033333333333334
LK-5321,1.676388888888889
LK-5330,0.5738888888888889
LK-5333,0.5738888888888889
LK-6106,0.32166666666666666
LK-6103,0.3861111111111111
LK-6212,0.4
LK-7142,0.3861111111111111
LK-7145,0.38861111111111113
LK-6109,0.43222222222222223
LK-6112,0.32166666666666666
LK-7148,0.47583333333333333
LK-7163,0.4563888888888889
LK-6124,0.39555555555555555
LK-6115,0.535
LK-6121,0.4880555555555556
LK-6118,0.42916666666666664
LK-6224,0.6219444444444444
LK-6139,0.4666666666666667
LK-6142,0.39194444444444443
LK-6221,0.5422222222222223
LK-6227,0.42916666666666664
LK-6136,0.3408333333333333
LK-6133,0.4986111111111111
LK-6151,0.3322222222222222
LK-6149,0.2875
LK-6154,0.3322222222222222
LK-6145,0.39194444444444443
LK-6148,0.4533333333333333
LK-6172,0.3561111111111111
LK-6175,0.3561111111111111
LK-6230,0.43555555555555553
LK-6233,0.42055555555555557
LK-6236,0.2752777777777778
LK-6169,0.31555555555555553
LK-6166,0.2875
LK-6181,0.31555555555555553
LK-6239,0.22555555555555556
LK-6242,0.22555555555555556
LK-9215,0.46555555555555556
LK-6206,1.5741666666666667
LK-6203,1.5741666666666667
LK-6209,0.35194444444444445
LK-6215,0.35194444444444445
LK-6218,0.44
LK-7118,0.4686111111111111
LK-7133,0.3427777777777778
LK-7115,0.6997222222222222
LK-7121,0.6183333333333333
LK-7130,0.4608333333333333
LK-7127,0.6183333333333333
LK-7157,0.6502777777777777
LK-7136,0.3427777777777778
LK-7151,0.3972222222222222
LK-7139,1.0594444444444444
LK-7160,0.47833333333333333
LK-7154,0.47833333333333333
LK-7203,0.7041666666666667
LK-7209,0.6033333333333334
LK-7215,0.7041666666666667
LK-7210,0.8966666666666666
LK-8106,0.7969444444444445
LK-8203,0.6272222222222222
LK-8121,0.5719444444444445
LK-8124,0.5747222222222222
LK-8118,0.5975
LK-8119,1.1913888888888888
LK-8136,0.44472222222222224
LK-8209,0.6272222222222222
LK-8218,1.2566666666666666
LK-8133,0.3552777777777778
LK-8139,0.3552777777777778
LK-8142,0.8925
LK-8215,0.7691666666666667
LK-8212,0.7691666666666667
LK-8224,0.9316666666666666
LK-8221,0.6261111111111111
LK-8230,0.6261111111111111
LK-9106,0.6002777777777778
LK-9112,0.7936111111111112
LK-9124,0.4286111111111111
LK-9136,0.88
LK-9121,0.4286111111111111
LK-9118,0.6533333333333333
LK-9142,0.5913888888888889
LK-9145,0.8077777777777778
LK-9139,0.5913888888888889
